time	T1	T2	T3	T4
2021-08-10T10:41:29	28	29	31	27
2021-08-10T10:41:59	29	30	31	27
2021-08-10T10:42:29	29	30	31	27
2021-08-10T10:42:59	30	35	36	28
2021-08-10T10:43:29	31	38	37	28
2021-08-10T10:43:59	32	39	37	29
2021-08-10T10:44:29	32	39	37	30
2021-08-10T10:44:59	33	39	37	30
2021-08-10T10:45:29	33	38	37	31
2021-08-10T10:45:59	34	42	41	33
2021-08-10T10:46:29	35	45	42	32
2021-08-10T10:46:59	35	45	42	34
2021-08-10T10:47:29	36	45	42	35
2021-08-10T10:47:59	36	44	42	35
2021-08-10T10:48:29	37	48	45	36
2021-08-10T10:48:59	38	51	47	37
2021-08-10T10:49:29	38	52	46	37
2021-08-10T10:49:59	38	51	47	38
2021-08-10T10:50:29	39	54	49	39
2021-08-10T10:50:59	40	55	49	39
2021-08-10T10:51:29	40	54	50	40
2021-08-10T10:51:59	41	58	52	41
2021-08-10T10:52:29	42	60	53	41
2021-08-10T10:52:59	42	60	54	42
2021-08-10T10:53:29	42	61	54	42
2021-08-10T10:53:59	43	63	56	43
2021-08-10T10:54:29	44	63	56	44
2021-08-10T10:54:59	45	65	58	44
2021-08-10T10:55:29	45	68	60	45
2021-08-10T10:55:59	46	68	60	46
2021-08-10T10:56:29	46	69	60	47
2021-08-10T10:56:59	47	70	61	48
2021-08-10T10:57:29	47	70	61	48
2021-08-10T10:57:59	47	71	62	49
2021-08-10T10:58:29	49	76	66	49
2021-08-10T10:58:59	49	75	65	51
2021-08-10T10:59:29	49	76	66	52
2021-08-10T10:59:59	49	75	65	52
2021-08-10T11:00:29	51	79	67	53
2021-08-10T11:00:59	62	80	73	53
2021-08-10T11:01:29	71	82	78	56
2021-08-10T11:01:59	78	82	78	58
2021-08-10T11:02:29	80	82	81	61
2021-08-10T11:02:59	81	81	81	63
2021-08-10T11:03:29	81	80	79	64
2021-08-10T11:03:59	82	79	79	66
2021-08-10T11:04:29	82	79	79	67
2021-08-10T11:04:59	82	78	80	68
2021-08-10T11:05:29	81	78	80	70
2021-08-10T11:05:59	81	77	80	71
2021-08-10T11:06:29	81	77	81	73
2021-08-10T11:06:59	82	77	81	73
2021-08-10T11:07:29	82	78	82	74
2021-08-10T11:07:59	82	79	83	75
2021-08-10T11:08:29	83	81	84	77
2021-08-10T11:08:59	84	82	85	77
2021-08-10T11:09:29	85	84	85	78
2021-08-10T11:09:59	86	85	87	79
2021-08-10T11:10:29	86	86	88	80
2021-08-10T11:10:59	87	86	89	81
2021-08-10T11:11:29	88	87	90	83
2021-08-10T11:11:59	89	89	91	84
2021-08-10T11:12:29	90	90	93	85
2021-08-10T11:12:59	90	91	93	86
2021-08-10T11:13:29	91	91	94	87
2021-08-10T11:13:59	91	92	95	88
2021-08-10T11:14:29	92	93	95	89
2021-08-10T11:14:59	93	94	96	92
2021-08-10T11:15:29	94	96	98	93
2021-08-10T11:15:59	95	97	99	93
2021-08-10T11:16:29	100	98	101	94
2021-08-10T11:16:59	101	98	102	97
2021-08-10T11:17:29	102	99	103	97
2021-08-10T11:17:59	102	99	103	98
2021-08-10T11:18:29	105	100	104	98
2021-08-10T11:18:59	105	102	106	99
2021-08-10T11:19:29	106	103	107	100
2021-08-10T11:19:59	107	104	107	101
2021-08-10T11:20:29	107	105	108	102
2021-08-10T11:20:59	107	106	109	104
2021-08-10T11:21:29	108	108	110	104
2021-08-10T11:21:59	108	109	111	105
2021-08-10T11:22:29	109	110	111	106
2021-08-10T11:22:59	109	110	113	108
2021-08-10T11:23:29	110	111	114	108
2021-08-10T11:23:59	110	112	115	109
2021-08-10T11:24:29	114	113	117	111
2021-08-10T11:24:59	117	114	118	112
2021-08-10T11:25:29	118	115	118	113
2021-08-10T11:25:59	118	115	119	115
2021-08-10T11:26:29	118	117	120	116
2021-08-10T11:26:59	119	118	121	116
2021-08-10T11:27:29	120	119	122	116
2021-08-10T11:27:59	121	120	123	117
2021-08-10T11:28:29	121	121	123	118
2021-08-10T11:28:59	122	122	124	119
2021-08-10T11:29:29	122	122	124	119
2021-08-10T11:29:59	123	126	128	120
2021-08-10T11:30:29	124	128	130	121
2021-08-10T11:30:59	125	128	131	122
2021-08-10T11:31:29	129	129	131	123
2021-08-10T11:31:59	129	129	132	125
2021-08-10T11:32:29	129	128	133	125
2021-08-10T11:32:59	130	129	132	126
2021-08-10T11:33:29	130	130	132	128
2021-08-10T11:33:59	131	134	136	128
2021-08-10T11:34:29	132	137	138	129
2021-08-10T11:34:59	133	137	139	131
2021-08-10T11:35:29	134	137	139	131
2021-08-10T11:35:59	137	137	140	132
2021-08-10T11:36:29	138	136	139	133
2021-08-10T11:36:59	138	137	141	134
2021-08-10T11:37:29	138	137	142	135
2021-08-10T11:37:59	138	138	142	136
2021-08-10T11:38:29	140	139	143	136
2021-08-10T11:38:59	144	141	145	137
2021-08-10T11:39:29	145	143	146	137
2021-08-10T11:39:59	146	143	146	138
2021-08-10T11:40:29	146	145	147	140
2021-08-10T11:40:59	147	146	147	141
2021-08-10T11:41:29	147	146	148	142
2021-08-10T11:41:59	147	149	150	143
2021-08-10T11:42:29	148	151	152	144
2021-08-10T11:42:59	148	152	153	145
2021-08-10T11:43:29	152	151	154	146
2021-08-10T11:43:59	158	151	155	147
2021-08-10T11:44:29	163	152	155	148
2021-08-10T11:44:59	171	153	156	150
2021-08-10T11:45:29	177	154	158	151
2021-08-10T11:45:59	182	155	159	152
2021-08-10T11:46:29	185	156	159	154
2021-08-10T11:46:59	191	157	161	157
2021-08-10T11:47:29	197	159	162	157
2021-08-10T11:47:59	199	160	163	159
2021-08-10T11:48:29	205	161	165	161
2021-08-10T11:48:59	208	160	165	162
2021-08-10T11:49:29	212	161	166	163
2021-08-10T11:49:59	212	162	168	165
2021-08-10T11:50:29	215	164	169	167
2021-08-10T11:50:59	220	165	171	168
2021-08-10T11:51:29	225	166	171	170
2021-08-10T11:51:59	226	167	171	172
2021-08-10T11:52:29	224	167	173	173
2021-08-10T11:52:59	220	167	173	174
2021-08-10T11:53:29	218	168	171	174
2021-08-10T11:53:59	214	173	175	174
2021-08-10T11:54:29	211	175	176	175
2021-08-10T11:54:59	207	174	174	175
2021-08-10T11:55:29	204	177	176	174
2021-08-10T11:55:59	201	177	176	174
2021-08-10T11:56:29	199	182	179	174
2021-08-10T11:56:59	198	183	179	173
2021-08-10T11:57:29	195	184	181	173
2021-08-10T11:57:59	193	186	182	173
2021-08-10T11:58:29	190	185	180	173
2021-08-10T11:58:59	189	188	183	172
2021-08-10T11:59:29	188	190	185	171
2021-08-10T11:59:59	186	190	184	171
2021-08-10T12:00:29	186	195	188	171
2021-08-10T12:00:59	184	194	187	171
2021-08-10T12:01:29	182	195	188	172
2021-08-10T12:01:59	181	196	187	171
2021-08-10T12:02:29	180	199	192	171
2021-08-10T12:02:59	184	200	192	171
2021-08-10T12:03:29	191	197	193	172
2021-08-10T12:03:59	193	196	191	173
2021-08-10T12:04:29	194	199	196	174
2021-08-10T12:04:59	194	199	197	175
2021-08-10T12:05:29	194	198	196	175
2021-08-10T12:05:59	193	199	199	176
2021-08-10T12:06:29	196	200	199	177
2021-08-10T12:06:59	195	199	199	178
2021-08-10T12:07:29	196	200	200	179
2021-08-10T12:07:59	201	202	203	181
2021-08-10T12:08:29	201	201	202	183
2021-08-10T12:08:59	199	201	202	184
2021-08-10T12:09:29	199	203	204	184
2021-08-10T12:09:59	204	203	205	185
2021-08-10T12:10:29	203	204	205	186
2021-08-10T12:10:59	203	206	208	187
2021-08-10T12:11:29	207	204	208	188
2021-08-10T12:11:59	210	206	208	189
2021-08-10T12:12:29	210	208	209	191
2021-08-10T12:12:59	211	209	210	192
2021-08-10T12:13:29	211	213	214	193
2021-08-10T12:13:59	209	213	214	194
2021-08-10T12:14:29	209	211	214	196
2021-08-10T12:14:59	216	212	215	198
2021-08-10T12:15:29	218	215	218	198
2021-08-10T12:15:59	216	214	217	199
2021-08-10T12:16:29	217	214	217	200
2021-08-10T12:16:59	216	219	221	201
2021-08-10T12:17:29	216	219	220	202
2021-08-10T12:17:59	219	217	220	203
2021-08-10T12:18:29	219	217	222	204
2021-08-10T12:18:59	219	222	224	205
2021-08-10T12:19:29	219	222	223	206
2021-08-10T12:19:59	225	223	226	208
2021-08-10T12:20:29	227	223	226	209
2021-08-10T12:20:59	225	222	225	210
2021-08-10T12:21:29	225	225	229	211
2021-08-10T12:21:59	224	225	228	213
2021-08-10T12:22:29	229	227	231	213
2021-08-10T12:22:59	230	228	230	213
2021-08-10T12:23:29	228	231	233	214
2021-08-10T12:23:59	228	231	231	215
2021-08-10T12:24:29	232	232	234	216
2021-08-10T12:24:59	233	231	235	217
2021-08-10T12:25:29	232	231	235	218
2021-08-10T12:25:59	235	234	237	220
2021-08-10T12:26:29	235	235	237	221
2021-08-10T12:26:59	235	235	238	222
2021-08-10T12:27:29	238	238	241	223
2021-08-10T12:27:59	239	239	242	223
2021-08-10T12:28:29	238	237	239	224
2021-08-10T12:28:59	241	241	245	225
2021-08-10T12:29:29	242	243	245	226
2021-08-10T12:29:59	242	241	243	227
2021-08-10T12:30:29	241	244	248	229
2021-08-10T12:30:59	245	244	248	229
2021-08-10T12:31:29	245	243	246	231
2021-08-10T12:31:59	244	247	248	232
2021-08-10T12:32:29	247	247	250	231
2021-08-10T12:32:59	247	245	249	233
2021-08-10T12:33:29	248	247	253	234
2021-08-10T12:33:59	255	249	254	236
2021-08-10T12:34:29	259	249	252	236
2021-08-10T12:34:59	262	253	257	238
2021-08-10T12:35:29	267	254	256	239
2021-08-10T12:35:59	272	251	256	241
2021-08-10T12:36:29	275	252	256	243
2021-08-10T12:36:59	278	255	259	244
2021-08-10T12:37:29	281	254	258	245
2021-08-10T12:37:59	285	257	261	245
2021-08-10T12:38:29	286	258	263	247
2021-08-10T12:38:59	289	257	261	250
2021-08-10T12:39:29	294	260	261	249
2021-08-10T12:39:59	298	263	266	251
2021-08-10T12:40:29	297	261	264	254
2021-08-10T12:40:59	300	261	265	255
2021-08-10T12:41:29	301	262	266	255
2021-08-10T12:41:59	303	266	269	257
2021-08-10T12:42:29	306	265	269	259
2021-08-10T12:42:59	308	266	271	259
2021-08-10T12:43:29	310	268	272	260
2021-08-10T12:43:59	313	268	271	261
2021-08-10T12:44:29	312	270	276	262
2021-08-10T12:44:59	314	270	275	263
2021-08-10T12:45:29	314	270	276	264
2021-08-10T12:45:59	314	271	276	266
2021-08-10T12:46:29	315	270	275	267
2021-08-10T12:46:59	317	273	278	268
2021-08-10T12:47:29	318	274	278	269
2021-08-10T12:47:59	320	276	281	270
2021-08-10T12:48:29	319	276	280	271
2021-08-10T12:48:59	320	275	280	273
2021-08-10T12:49:29	322	280	285	275
2021-08-10T12:49:59	325	280	285	276
2021-08-10T12:50:29	325	279	283	276
2021-08-10T12:50:59	329	281	286	277
2021-08-10T12:51:29	326	281	286	278
2021-08-10T12:51:59	323	284	288	279
2021-08-10T12:52:29	318	285	288	279
2021-08-10T12:52:59	311	288	289	280
2021-08-10T12:53:29	306	289	291	279
2021-08-10T12:53:59	303	290	291	278
2021-08-10T12:54:29	301	293	293	276
2021-08-10T12:54:59	297	294	293	277
2021-08-10T12:55:29	295	297	296	275
2021-08-10T12:55:59	292	296	293	275
2021-08-10T12:56:29	291	299	297	275
2021-08-10T12:56:59	296	296	298	276
2021-08-10T12:57:29	297	296	298	276
2021-08-10T12:57:59	297	300	301	277
2021-08-10T12:58:29	296	298	300	277
2021-08-10T12:58:59	298	298	300	278
2021-08-10T12:59:29	297	301	304	279
2021-08-10T12:59:59	303	299	302	279
2021-08-10T13:00:29	300	299	305	280
2021-08-10T13:00:59	304	301	306	282
2021-08-10T13:01:29	305	303	306	283
2021-08-10T13:01:59	304	304	308	285
2021-08-10T13:02:29	306	304	307	286
2021-08-10T13:02:59	307	305	308	287
2021-08-10T13:03:29	305	306	311	287
2021-08-10T13:03:59	310	308	312	289
2021-08-10T13:04:29	310	308	312	290
2021-08-10T13:04:59	308	310	313	291
2021-08-10T13:05:29	312	309	313	292
2021-08-10T13:05:59	314	312	315	294
2021-08-10T13:06:29	313	313	317	295
2021-08-10T13:06:59	315	312	316	297
2021-08-10T13:07:29	318	316	319	298
2021-08-10T13:07:59	316	316	319	299
2021-08-10T13:08:29	316	316	319	300
2021-08-10T13:08:59	319	319	322	302
2021-08-10T13:09:29	318	319	322	302
2021-08-10T13:09:59	322	321	324	303
2021-08-10T13:10:29	321	319	323	304
2021-08-10T13:10:59	320	322	326	305
2021-08-10T13:11:29	325	324	327	307
2021-08-10T13:11:59	330	322	325	308
2021-08-10T13:12:29	334	322	328	309
2021-08-10T13:12:59	336	324	329	310
2021-08-10T13:13:29	339	325	328	311
2021-08-10T13:13:59	343	326	331	313
2021-08-10T13:14:29	344	326	329	314
2021-08-10T13:14:59	347	329	333	315
2021-08-10T13:15:29	350	331	337	316
2021-08-10T13:15:59	352	329	333	317
2021-08-10T13:16:29	355	331	336	318
2021-08-10T13:16:59	356	332	337	320
2021-08-10T13:17:29	358	332	337	321
2021-08-10T13:17:59	363	336	341	322
2021-08-10T13:18:29	362	334	340	323
2021-08-10T13:18:59	363	334	339	324
2021-08-10T13:19:29	364	337	341	325
2021-08-10T13:19:59	364	335	341	326
2021-08-10T13:20:29	366	339	344	327
2021-08-10T13:20:59	369	337	343	328
2021-08-10T13:21:29	370	340	345	329
2021-08-10T13:21:59	369	341	347	330
2021-08-10T13:22:29	372	342	349	331
2021-08-10T13:22:59	372	343	349	333
2021-08-10T13:23:29	374	344	350	333
2021-08-10T13:23:59	374	344	350	335
2021-08-10T13:24:29	378	348	351	335
2021-08-10T13:24:59	377	346	350	337
2021-08-10T13:25:29	381	350	354	340
2021-08-10T13:25:59	380	348	353	340
